"jahr";"anlage";"ort";"bfsnr";"rubrik";"thema";"wert";"einheit";"betrieb"
"2009";"l0184";"Eglisau";"55";"Oberflächengewässer";"Wärme";"80,600";"kW";"Ja"
"2009";"l0204";"Opfikon";"66";"Oberflächengewässer";"Wärme";"93,000";"kW";"Ja"
"2009";"l0211";"Glattfelden";"58";"Oberflächengewässer";"Wärme";"550,000";"kW";"Ja"
"2009";"m0152";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,400";"kW";"Ja"
"2009";"m0153";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,400";"kW";"Ja"
"2009";"m0157";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,600";"kW";"Ja"
"2009";"n0086";"Birmensdorf (ZH)";"242";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2009";"n0134";"Dietikon";"243";"Oberflächengewässer";"Wärme";"630,000";"kW";"Ja"
"2010";"b0098";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0102";"Zürich";"261";"Oberflächengewässer";"Wärme";"260,000";"kW";"Ja"
"2010";"b0116";"Zürich";"261";"Oberflächengewässer";"Wärme";"100,000";"kW";"Ja"
"2010";"b0118";"Zürich";"261";"Oberflächengewässer";"Wärme";"7060,000";"kW";"Ja"
"2010";"b0119";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0131";"Zürich";"261";"Oberflächengewässer";"Wärme";"42,000";"kW";"Ja"
"2010";"b0138";"Zürich";"261";"Oberflächengewässer";"Wärme";"88,000";"kW";"Ja"
"2010";"b0143";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0150";"Zürich";"261";"Oberflächengewässer";"Wärme";"660,000";"kW";"Ja"
"2010";"b0152";"Zürich";"261";"Oberflächengewässer";"Wärme";"220,000";"kW";"Ja"
"2010";"b0157";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0163";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0174";"Zürich";"261";"Oberflächengewässer";"Wärme";"250,000";"kW";"Ja"
"2010";"b0182";"Zürich";"261";"Oberflächengewässer";"Wärme";"10,800";"kW";"Ja"
"2010";"b0186";"Zürich";"261";"Oberflächengewässer";"Wärme";"178,000";"kW";"Ja"
"2010";"b0187";"Zürich";"261";"Oberflächengewässer";"Wärme";"190,000";"kW";"Ja"
"2010";"b0188";"Zürich";"261";"Oberflächengewässer";"Wärme";"165,000";"kW";"Ja"
"2010";"b0192";"Zürich";"261";"Oberflächengewässer";"Wärme";"1565,700";"kW";"Ja"
"2010";"b0193";"Zürich";"261";"Oberflächengewässer";"Wärme";"600,000";"kW";"Ja"
"2010";"b0194";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0195";"Zürich";"261";"Oberflächengewässer";"Wärme";"355,000";"kW";"Ja"
"2010";"b0196";"Zürich";"261";"Oberflächengewässer";"Wärme";"70,000";"kW";"Ja"
"2010";"b0197";"Zürich";"261";"Oberflächengewässer";"Wärme";"41,000";"kW";"Ja"
"2010";"b0202";"Zürich";"261";"Oberflächengewässer";"Wärme";"1028,500";"kW";"Ja"
"2010";"b0207";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0208";"Zürich";"261";"Oberflächengewässer";"Wärme";"470,000";"kW";"Ja"
"2010";"b0223";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0729";"Zürich";"261";"Oberflächengewässer";"Wärme";"350,000";"kW";"Ja"
"2010";"b0741";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"b0742";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"d0117";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"d0130";"Horgen";"295";"Oberflächengewässer";"Wärme";"616,000";"kW";"Ja"
"2010";"d0140";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"d0146";"Horgen";"295";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"d0153";"Kilchberg (ZH)";"135";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"d0217";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"10,500";"kW";"Ja"
"2010";"d0221";"Rüschlikon";"139";"Oberflächengewässer";"Wärme";"5,700";"kW";"Ja"
"2010";"d0225";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"450,000";"kW";"Ja"
"2010";"d0226";"Kilchberg (ZH)";"135";"Oberflächengewässer";"Wärme";"280,000";"kW";"Ja"
"2010";"d0229";"Horgen";"295";"Oberflächengewässer";"Wärme";"60,000";"kW";"Ja"
"2010";"d0230";"Thalwil";"141";"Oberflächengewässer";"Wärme";"372,000";"kW";"Ja"
"2010";"d0287";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"30,000";"kW";"Ja"
"2010";"d0288";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"28,000";"kW";"Ja"
"2010";"e0100";"Küsnacht (ZH)";"154";"Oberflächengewässer";"Wärme";"545,000";"kW";"Ja"
"2010";"e0123";"Uetikon am See";"159";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"e0132";"Meilen";"156";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"e0141";"Stäfa";"158";"Oberflächengewässer";"Wärme";"23,000";"kW";"Ja"
"2010";"e0143";"Zollikon";"161";"Oberflächengewässer";"Wärme";"27,500";"kW";"Ja"
"2010";"e0163";"Männedorf";"155";"Oberflächengewässer";"Wärme";"26,000";"kW";"Ja"
"2010";"e0165";"Meilen";"156";"Oberflächengewässer";"Wärme";"130,000";"kW";"Ja"
"2010";"e0170";"Männedorf";"155";"Oberflächengewässer";"Wärme";"25,000";"kW";"Ja"
"2010";"e0174";"Meilen";"156";"Oberflächengewässer";"Wärme";"140,500";"kW";"Ja"
"2010";"e0187";"Küsnacht (ZH)";"154";"Oberflächengewässer";"Wärme";"160,000";"kW";"Ja"
"2010";"e0192";"Männedorf";"155";"Oberflächengewässer";"Wärme";"694,000";"kW";"Ja"
"2010";"e0193";"Männedorf";"155";"Oberflächengewässer";"Wärme";"1250,000";"kW";"Ja"
"2010";"e0194";"Meilen";"156";"Oberflächengewässer";"Wärme";"67,000";"kW";"Ja"
"2010";"g0096";"Dübendorf";"191";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"g0128";"Dübendorf";"191";"Oberflächengewässer";"Wärme";"250,000";"kW";"Ja"
"2010";"h0160";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"279,000";"kW";"Ja"
"2010";"h0165";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"230,000";"kW";"Ja"
"2010";"h0352";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"i0257";"Winterthur";"230";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"k0087";"Rheinau";"38";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"k0116";"Flurlingen";"29";"Oberflächengewässer";"Wärme";"8,000";"kW";"Ja"
"2010";"k0127";"Andelfingen";"291";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"l0152";"Hochfelden";"59";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"l0184";"Eglisau";"55";"Oberflächengewässer";"Wärme";"80,600";"kW";"Ja"
"2010";"l0204";"Opfikon";"66";"Oberflächengewässer";"Wärme";"93,000";"kW";"Ja"
"2010";"l0211";"Glattfelden";"58";"Oberflächengewässer";"Wärme";"550,000";"kW";"Ja"
"2010";"m0152";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,400";"kW";"Ja"
"2010";"m0153";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,400";"kW";"Ja"
"2010";"m0157";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,600";"kW";"Ja"
"2010";"n0086";"Birmensdorf (ZH)";"242";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2010";"n0134";"Dietikon";"243";"Oberflächengewässer";"Wärme";"630,000";"kW";"Ja"
"2011";"b0098";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"b0102";"Zürich";"261";"Oberflächengewässer";"Wärme";"274,000";"kW";"Ja"
"2011";"b0116";"Zürich";"261";"Oberflächengewässer";"Wärme";"100,000";"kW";"Ja"
"2011";"b0118";"Zürich";"261";"Oberflächengewässer";"Wärme";"7060,000";"kW";"Ja"
"2011";"b0119";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"b0131";"Zürich";"261";"Oberflächengewässer";"Wärme";"42,000";"kW";"Ja"
"2011";"b0138";"Zürich";"261";"Oberflächengewässer";"Wärme";"88,000";"kW";"Ja"
"2011";"b0143";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"b0150";"Zürich";"261";"Oberflächengewässer";"Wärme";"660,000";"kW";"Ja"
"2011";"b0152";"Zürich";"261";"Oberflächengewässer";"Wärme";"220,000";"kW";"Ja"
"2011";"b0163";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"b0174";"Zürich";"261";"Oberflächengewässer";"Wärme";"250,000";"kW";"Ja"
"2011";"b0182";"Zürich";"261";"Oberflächengewässer";"Wärme";"10,800";"kW";"Ja"
"2011";"b0186";"Zürich";"261";"Oberflächengewässer";"Wärme";"123,000";"kW";"Ja"
"2011";"b0187";"Zürich";"261";"Oberflächengewässer";"Wärme";"204,000";"kW";"Ja"
"2011";"b0188";"Zürich";"261";"Oberflächengewässer";"Wärme";"165,000";"kW";"Ja"
"2011";"b0192";"Zürich";"261";"Oberflächengewässer";"Wärme";"2033,200";"kW";"Ja"
"2011";"b0193";"Zürich";"261";"Oberflächengewässer";"Wärme";"600,000";"kW";"Ja"
"2011";"b0194";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"b0195";"Zürich";"261";"Oberflächengewässer";"Wärme";"355,000";"kW";"Ja"
"2011";"b0196";"Zürich";"261";"Oberflächengewässer";"Wärme";"70,000";"kW";"Ja"
"2011";"b0197";"Zürich";"261";"Oberflächengewässer";"Wärme";"41,000";"kW";"Ja"
"2011";"b0202";"Zürich";"261";"Oberflächengewässer";"Wärme";"1028,000";"kW";"Ja"
"2011";"b0207";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"b0208";"Zürich";"261";"Oberflächengewässer";"Wärme";"999,000";"kW";"Ja"
"2011";"b0223";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"b0729";"Zürich";"261";"Oberflächengewässer";"Wärme";"350,000";"kW";"Ja"
"2011";"b0741";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Nein"
"2011";"b0742";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Nein"
"2011";"d0117";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"d0130";"Horgen";"295";"Oberflächengewässer";"Wärme";"616,000";"kW";"Ja"
"2011";"d0140";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"d0146";"Horgen";"295";"Oberflächengewässer";"Wärme";"0,000";"kW";"Nein"
"2011";"d0153";"Kilchberg (ZH)";"135";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"d0197";"Horgen";"295";"Oberflächengewässer";"Wärme";"48,000";"kW";"Ja"
"2011";"d0217";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"10,500";"kW";"Ja"
"2011";"d0221";"Rüschlikon";"139";"Oberflächengewässer";"Wärme";"5,700";"kW";"Ja"
"2011";"d0225";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"450,000";"kW";"Ja"
"2011";"d0226";"Kilchberg (ZH)";"135";"Oberflächengewässer";"Wärme";"280,000";"kW";"Ja"
"2011";"d0229";"Horgen";"295";"Oberflächengewässer";"Wärme";"121,400";"kW";"Ja"
"2011";"d0230";"Thalwil";"141";"Oberflächengewässer";"Wärme";"372,000";"kW";"Ja"
"2011";"d0234";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"257,000";"kW";"Nein"
"2011";"d0236";"Horgen";"295";"Oberflächengewässer";"Wärme";"597,000";"kW";"Nein"
"2011";"d0287";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"30,000";"kW";"Ja"
"2011";"d0288";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"28,000";"kW";"Ja"
"2011";"e0100";"Küsnacht (ZH)";"154";"Oberflächengewässer";"Wärme";"545,000";"kW";"Ja"
"2011";"e0123";"Uetikon am See";"159";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"e0132";"Meilen";"156";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"e0141";"Stäfa";"158";"Oberflächengewässer";"Wärme";"23,000";"kW";"Ja"
"2011";"e0143";"Zollikon";"161";"Oberflächengewässer";"Wärme";"37,000";"kW";"Ja"
"2011";"e0163";"Männedorf";"155";"Oberflächengewässer";"Wärme";"26,000";"kW";"Ja"
"2011";"e0165";"Meilen";"156";"Oberflächengewässer";"Wärme";"130,000";"kW";"Ja"
"2011";"e0170";"Männedorf";"155";"Oberflächengewässer";"Wärme";"25,000";"kW";"Ja"
"2011";"e0174";"Meilen";"156";"Oberflächengewässer";"Wärme";"105,000";"kW";"Ja"
"2011";"e0187";"Küsnacht (ZH)";"154";"Oberflächengewässer";"Wärme";"136,000";"kW";"Ja"
"2011";"e0192";"Männedorf";"155";"Oberflächengewässer";"Wärme";"500,000";"kW";"Ja"
"2011";"e0193";"Männedorf";"155";"Oberflächengewässer";"Wärme";"1250,000";"kW";"Nein"
"2011";"e0194";"Meilen";"156";"Oberflächengewässer";"Wärme";"67,000";"kW";"Nein"
"2011";"g0096";"Dübendorf";"191";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"g0128";"Dübendorf";"191";"Oberflächengewässer";"Wärme";"250,000";"kW";"Ja"
"2011";"h0160";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"279,000";"kW";"Ja"
"2011";"h0165";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"230,000";"kW";"Ja"
"2011";"h0166";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"187,200";"kW";"Nein"
"2011";"h0352";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"i0257";"Winterthur";"230";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"k0087";"Rheinau";"38";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"k0116";"Flurlingen";"29";"Oberflächengewässer";"Wärme";"8,000";"kW";"Ja"
"2011";"k0127";"Andelfingen";"291";"Oberflächengewässer";"Wärme";"8,000";"kW";"Ja"
"2011";"k0219";"Flaach";"28";"Oberflächengewässer";"Wärme";"60,000";"kW";"Nein"
"2011";"l0152";"Hochfelden";"59";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"l0184";"Eglisau";"55";"Oberflächengewässer";"Wärme";"80,600";"kW";"Ja"
"2011";"l0204";"Opfikon";"66";"Oberflächengewässer";"Wärme";"93,000";"kW";"Ja"
"2011";"l0211";"Glattfelden";"58";"Oberflächengewässer";"Wärme";"490,000";"kW";"Ja"
"2011";"m0152";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,400";"kW";"Ja"
"2011";"m0153";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,400";"kW";"Ja"
"2011";"m0157";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,600";"kW";"Ja"
"2011";"n0086";"Birmensdorf (ZH)";"242";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2011";"n0134";"Dietikon";"243";"Oberflächengewässer";"Wärme";"630,000";"kW";"Ja"
"2011";"n0135";"Dietikon";"243";"Oberflächengewässer";"Wärme";"520,000";"kW";"Nein"
"2012";"b0098";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"b0102";"Zürich";"261";"Oberflächengewässer";"Wärme";"274,000";"kW";"Ja"
"2012";"b0116";"Zürich";"261";"Oberflächengewässer";"Wärme";"100,000";"kW";"Ja"
"2012";"b0118";"Zürich";"261";"Oberflächengewässer";"Wärme";"7060,000";"kW";"Ja"
"2012";"b0119";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"b0131";"Zürich";"261";"Oberflächengewässer";"Wärme";"42,000";"kW";"Ja"
"2012";"b0138";"Zürich";"261";"Oberflächengewässer";"Wärme";"88,000";"kW";"Ja"
"2012";"b0143";"Zürich";"261";"Oberflächengewässer";"Wärme";"225,000";"kW";"Ja"
"2012";"b0150";"Zürich";"261";"Oberflächengewässer";"Wärme";"660,000";"kW";"Ja"
"2012";"b0152";"Zürich";"261";"Oberflächengewässer";"Wärme";"220,000";"kW";"Ja"
"2012";"b0163";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"b0174";"Zürich";"261";"Oberflächengewässer";"Wärme";"250,000";"kW";"Ja"
"2012";"b0182";"Zürich";"261";"Oberflächengewässer";"Wärme";"10,800";"kW";"Ja"
"2012";"b0186";"Zürich";"261";"Oberflächengewässer";"Wärme";"123,000";"kW";"Ja"
"2012";"b0187";"Zürich";"261";"Oberflächengewässer";"Wärme";"204,000";"kW";"Ja"
"2012";"b0188";"Zürich";"261";"Oberflächengewässer";"Wärme";"165,000";"kW";"Ja"
"2012";"b0192";"Zürich";"261";"Oberflächengewässer";"Wärme";"2033,200";"kW";"Ja"
"2012";"b0193";"Zürich";"261";"Oberflächengewässer";"Wärme";"600,000";"kW";"Ja"
"2012";"b0194";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"b0195";"Zürich";"261";"Oberflächengewässer";"Wärme";"355,000";"kW";"Ja"
"2012";"b0196";"Zürich";"261";"Oberflächengewässer";"Wärme";"70,000";"kW";"Ja"
"2012";"b0197";"Zürich";"261";"Oberflächengewässer";"Wärme";"41,000";"kW";"Ja"
"2012";"b0202";"Zürich";"261";"Oberflächengewässer";"Wärme";"1028,000";"kW";"Ja"
"2012";"b0207";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"b0208";"Zürich";"261";"Oberflächengewässer";"Wärme";"3840,000";"kW";"Ja"
"2012";"b0223";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"b0729";"Zürich";"261";"Oberflächengewässer";"Wärme";"350,000";"kW";"Ja"
"2012";"b0741";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Nein"
"2012";"b0742";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"d0117";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"d0130";"Horgen";"295";"Oberflächengewässer";"Wärme";"616,000";"kW";"Ja"
"2012";"d0140";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"d0153";"Kilchberg (ZH)";"135";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"d0197";"Horgen";"295";"Oberflächengewässer";"Wärme";"48,000";"kW";"Ja"
"2012";"d0217";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"10,500";"kW";"Ja"
"2012";"d0221";"Rüschlikon";"139";"Oberflächengewässer";"Wärme";"5,700";"kW";"Ja"
"2012";"d0225";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"450,000";"kW";"Ja"
"2012";"d0226";"Kilchberg (ZH)";"135";"Oberflächengewässer";"Wärme";"280,000";"kW";"Ja"
"2012";"d0229";"Horgen";"295";"Oberflächengewässer";"Wärme";"121,400";"kW";"Ja"
"2012";"d0230";"Thalwil";"141";"Oberflächengewässer";"Wärme";"372,000";"kW";"Ja"
"2012";"d0234";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"257,000";"kW";"Nein"
"2012";"d0236";"Horgen";"295";"Oberflächengewässer";"Wärme";"597,000";"kW";"Ja"
"2012";"d0246";"Horgen";"295";"Oberflächengewässer";"Wärme";"0,000";"kW";"ja"
"2012";"d0287";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"30,000";"kW";"Ja"
"2012";"d0288";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"28,000";"kW";"Ja"
"2012";"e0100";"Küsnacht (ZH)";"154";"Oberflächengewässer";"Wärme";"545,000";"kW";"Ja"
"2012";"e0123";"Uetikon am See";"159";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"e0132";"Meilen";"156";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"e0141";"Stäfa";"158";"Oberflächengewässer";"Wärme";"23,000";"kW";"Ja"
"2012";"e0143";"Zollikon";"161";"Oberflächengewässer";"Wärme";"37,000";"kW";"Ja"
"2012";"e0163";"Männedorf";"155";"Oberflächengewässer";"Wärme";"26,000";"kW";"Ja"
"2012";"e0165";"Meilen";"156";"Oberflächengewässer";"Wärme";"130,000";"kW";"Ja"
"2012";"e0170";"Männedorf";"155";"Oberflächengewässer";"Wärme";"25,000";"kW";"Ja"
"2012";"e0172";"Stäfa";"158";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"e0174";"Meilen";"156";"Oberflächengewässer";"Wärme";"105,000";"kW";"Ja"
"2012";"e0187";"Küsnacht (ZH)";"154";"Oberflächengewässer";"Wärme";"136,000";"kW";"Ja"
"2012";"e0192";"Männedorf";"155";"Oberflächengewässer";"Wärme";"500,000";"kW";"Ja"
"2012";"e0193";"Männedorf";"155";"Oberflächengewässer";"Wärme";"1250,000";"kW";"Ja"
"2012";"e0194";"Meilen";"156";"Oberflächengewässer";"Wärme";"67,000";"kW";"Ja"
"2012";"g0096";"Dübendorf";"191";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"g0128";"Dübendorf";"191";"Oberflächengewässer";"Wärme";"250,000";"kW";"Ja"
"2012";"h0160";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"279,000";"kW";"Ja"
"2012";"h0165";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"230,000";"kW";"Ja"
"2012";"h0166";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"187,200";"kW";"Ja"
"2012";"h0167";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"680,000";"kW";"Ja"
"2012";"h0352";"Pfäffikon";"177";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"k0087";"Rheinau";"38";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"k0116";"Flurlingen";"29";"Oberflächengewässer";"Wärme";"8,000";"kW";"Ja"
"2012";"k0127";"Andelfingen";"291";"Oberflächengewässer";"Wärme";"8,000";"kW";"Ja"
"2012";"k0219";"Flaach";"28";"Oberflächengewässer";"Wärme";"60,000";"kW";"Ja"
"2012";"l0152";"Hochfelden";"59";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"l0184";"Eglisau";"55";"Oberflächengewässer";"Wärme";"80,600";"kW";"Ja"
"2012";"l0204";"Opfikon";"66";"Oberflächengewässer";"Wärme";"93,000";"kW";"Ja"
"2012";"l0211";"Glattfelden";"58";"Oberflächengewässer";"Wärme";"490,000";"kW";"Ja"
"2012";"m0152";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,400";"kW";"Ja"
"2012";"m0153";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,400";"kW";"Ja"
"2012";"m0157";"Bachs";"81";"Oberflächengewässer";"Wärme";"6,600";"kW";"Ja"
"2012";"n0086";"Birmensdorf (ZH)";"242";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2012";"n0134";"Dietikon";"243";"Oberflächengewässer";"Wärme";"630,000";"kW";"Ja"
"2012";"n0135";"Dietikon";"243";"Oberflächengewässer";"Wärme";"520,000";"kW";"Ja"
"2013";"b0098";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2013";"b0102";"Zürich";"261";"Oberflächengewässer";"Wärme";"274,000";"kW";"Ja"
"2013";"b0116";"Zürich";"261";"Oberflächengewässer";"Wärme";"100,000";"kW";"Ja"
"2013";"b0118";"Zürich";"261";"Oberflächengewässer";"Wärme";"7060,000";"kW";"Ja"
"2013";"b0119";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2013";"b0131";"Zürich";"261";"Oberflächengewässer";"Wärme";"42,000";"kW";"Ja"
"2013";"b0138";"Zürich";"261";"Oberflächengewässer";"Wärme";"88,000";"kW";"Ja"
"2013";"b0143";"Zürich";"261";"Oberflächengewässer";"Wärme";"225,000";"kW";"Ja"
"2013";"b0150";"Zürich";"261";"Oberflächengewässer";"Wärme";"660,000";"kW";"Ja"
"2013";"b0152";"Zürich";"261";"Oberflächengewässer";"Wärme";"220,000";"kW";"Ja"
"2013";"b0163";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2013";"b0174";"Zürich";"261";"Oberflächengewässer";"Wärme";"250,000";"kW";"Ja"
"2013";"b0182";"Zürich";"261";"Oberflächengewässer";"Wärme";"10,800";"kW";"Ja"
"2013";"b0186";"Zürich";"261";"Oberflächengewässer";"Wärme";"123,000";"kW";"Ja"
"2013";"b0187";"Zürich";"261";"Oberflächengewässer";"Wärme";"204,000";"kW";"Ja"
"2013";"b0188";"Zürich";"261";"Oberflächengewässer";"Wärme";"165,000";"kW";"Ja"
"2013";"b0192";"Zürich";"261";"Oberflächengewässer";"Wärme";"2033,200";"kW";"Ja"
"2013";"b0193";"Zürich";"261";"Oberflächengewässer";"Wärme";"600,000";"kW";"Ja"
"2013";"b0194";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2013";"b0195";"Zürich";"261";"Oberflächengewässer";"Wärme";"355,000";"kW";"Ja"
"2013";"b0196";"Zürich";"261";"Oberflächengewässer";"Wärme";"70,000";"kW";"Ja"
"2013";"b0197";"Zürich";"261";"Oberflächengewässer";"Wärme";"41,000";"kW";"Ja"
"2013";"b0202";"Zürich";"261";"Oberflächengewässer";"Wärme";"1028,000";"kW";"Ja"
"2013";"b0207";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2013";"b0208";"Zürich";"261";"Oberflächengewässer";"Wärme";"3840,000";"kW";"Ja"
"2013";"b0223";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2013";"b0729";"Zürich";"261";"Oberflächengewässer";"Wärme";"350,000";"kW";"Ja"
"2013";"b0741";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Nein"
"2013";"b0742";"Zürich";"261";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2013";"d0117";"Wädenswil";"293";"Oberflächengewässer";"Wärme";"0,000";"kW";"Ja"
"2013";"d0130";"Horgen";"295";"Oberflächengewässer";"Wärme";"616,000";"kW";"Ja"
